Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       1/1           Ui_Welcome::setupUi(QMainWindow*) [61]
[114]    0.0    0.00    0.00       1         Ui_Welcome::setupUi(QMainWindow*)::{lambda()#9}::operator()() const [114]
                0.00    0.00       1/4           QStaticStringData<15>::data_ptr() const [30]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Welcome::setupUi(QMainWindow*) [61]
[115]    0.0    0.00    0.00       1         Ui_Welcome::setupUi(QMainWindow*)::{lambda()#10}::operator()() const [115]
                0.00    0.00       1/7           QStaticStringData<12>::data_ptr() const [28]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Welcome::setupUi(QMainWindow*) [61]
[116]    0.0    0.00    0.00       1         Ui_Welcome::setupUi(QMainWindow*)::{lambda()#11}::operator()() const [116]
                0.00    0.00       1/6           QStaticStringData<10>::data_ptr() const [29]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Welcome::setupUi(QMainWindow*) [61]
[117]    0.0    0.00    0.00       1         Ui_Welcome::setupUi(QMainWindow*)::{lambda()#1}::operator()() const [117]
                0.00    0.00       1/3           QStaticStringData<7>::data_ptr() const [40]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_GameView::setupUi(QDialog*) [63]
[118]    0.0    0.00    0.00       1         Ui_GameView::setupUi(QDialog*)::{lambda()#2}::operator()() const [118]
                0.00    0.00       1/6           QStaticStringData<10>::data_ptr() const [29]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_GameView::setupUi(QDialog*) [63]
[119]    0.0    0.00    0.00       1         Ui_GameView::setupUi(QDialog*)::{lambda()#3}::operator()() const [119]
                0.00    0.00       1/7           QStaticStringData<12>::data_ptr() const [28]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_GameView::setupUi(QDialog*) [63]
[120]    0.0    0.00    0.00       1         Ui_GameView::setupUi(QDialog*)::{lambda()#1}::operator()() const [120]
                0.00    0.00       1/3           QStaticStringData<8>::data_ptr() const [41]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[121]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#2}::operator()() const [121]
                0.00    0.00       1/7           QStaticStringData<12>::data_ptr() const [28]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[122]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#12}::operator()() const [122]
                0.00    0.00       1/6           QStaticStringData<10>::data_ptr() const [29]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[123]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#3}::operator()() const [123]
                0.00    0.00       1/2           QStaticStringData<5>::data_ptr() const [49]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[124]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#4}::operator()() const [124]
                0.00    0.00       1/3           QStaticStringData<8>::data_ptr() const [41]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[125]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#5}::operator()() const [125]
                0.00    0.00       1/6           QStaticStringData<10>::data_ptr() const [29]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[126]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#6}::operator()() const [126]
                0.00    0.00       1/3           QStaticStringData<7>::data_ptr() const [40]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[127]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#7}::operator()() const [127]
                0.00    0.00       1/3           QStaticStringData<16>::data_ptr() const [39]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[128]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#8}::operator()() const [128]
                0.00    0.00       1/4           QStaticStringData<15>::data_ptr() const [30]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[129]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#9}::operator()() const [129]
                0.00    0.00       1/1           QStaticStringData<17>::data_ptr() const [94]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[130]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#10}::operator()() const [130]
                0.00    0.00       1/4           QStaticStringData<15>::data_ptr() const [30]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[131]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#11}::operator()() const [131]
                0.00    0.00       1/6           QStaticStringData<10>::data_ptr() const [29]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------
                0.00    0.00       1/1           Ui_Game2::setupUi(QDialog*) [87]
[132]    0.0    0.00    0.00       1         Ui_Game2::setupUi(QDialog*)::{lambda()#1}::operator()() const [132]
                0.00    0.00       1/2           QStaticStringData<5>::data_ptr() const [49]
                0.00    0.00       1/34          QString::QString(QStringDataPtr) [18]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [52] qInitResources_resources() [36] QFlags<QIODevice::OpenModeFlag>::QFlags(QIODevice::OpenModeFlag) [96] QWidget::width() const
  [53] qCleanupResources_resources() [45] QString::fromUtf8(char const*, int) [97] QWidget::height() const
  [54] __static_initialization_and_destruction_0(int, int) (game1.cpp) [22] QString::QString(char const*) [19] QtPrivate::RefCount::isStatic() const
  [55] __static_initialization_and_destruction_0(int, int) (game2.cpp) [46] QString::QString(QString const&) [11] std::__atomic_base<int>::load(std::memory_order) const
  [56] __static_initialization_and_destruction_0(int, int) (spongeBob.cpp) [18] QString::QString(QStringDataPtr) [20] std::__atomic_base<int>::operator--()
  [57] __static_initialization_and_destruction_0(int, int) (qrc_resources.cpp) [27] QString::QString() [98] std::__atomic_base<int>::operator++()
  [15] qt_noop()              [14] QString::~QString()    [12] std::operator&(std::memory_order, std::__memory_order_modifier)
  [24] QArrayData::sharedNull() [78] QWidget::setGeometry(int, int, int, int) [99] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#2}::operator()() const
  [58] QArrayData::data()     [37] QWidget::resize(int, int) [100] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#12}::operator()() const
  [59] bool QAtomicOps<int>::ref<int>(std::atomic<int>&) [79] Welcome::qt_static_metacall(QObject*, QMetaObject::Call, int, void**) [101] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#13}::operator()() const
   [9] int QAtomicOps<int>::load<int>(std::atomic<int> const&) [80] Welcome::on_userGame2Button_clicked() [102] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#14}::operator()() const
  [16] bool QAtomicOps<int>::deref<int>(std::atomic<int>&) [81] Welcome::Welcome(QWidget*) [103] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#15}::operator()() const
  [31] QByteArray::~QByteArray() [82] Welcome::~Welcome() [104] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#16}::operator()() const
  [43] QJsonValue::QJsonValue(char const*) [83] GameView::GameView(QWidget*) [105] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#17}::operator()() const
  [60] Ui_Welcome::retranslateUi(QMainWindow*) [84] GameView::~GameView() [106] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#18}::operator()() const
  [61] Ui_Welcome::setupUi(QMainWindow*) [85] GameView::~GameView() [107] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#19}::operator()() const
  [62] Ui_GameView::retranslateUi(QDialog*) [86] Ui_Game2::retranslateUi(QDialog*) [108] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#3}::operator()() const
  [63] Ui_GameView::setupUi(QDialog*) [87] Ui_Game2::setupUi(QDialog*) [109] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#4}::operator()() const
  [64] (anonymous namespace)::initializer::initializer() (qrc_resources.cpp) [88] QIODevice::write(QByteArray const&) [110] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#5}::operator()() const
  [32] QJsonValueRef::QJsonValueRef(QJsonObject*, int) [47] QtPrivate::RefCount::ref() [111] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#6}::operator()() const
  [33] QTypedArrayData<char>::deallocate(QArrayData*) [13] QtPrivate::RefCount::deref() [112] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#7}::operator()() const
  [65] QTypedArrayData<char>::data() [89] QByteArray::size() const [113] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#8}::operator()() const
  [23] QTypedArrayData<unsigned short>::deallocate(QArrayData*) [90] QByteArray::constData() const [114] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#9}::operator()() const
  [25] QTypedArrayData<unsigned short>::sharedNull() [38] QJsonObject::iterator::value() const [115] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#10}::operator()() const
  [66] QBasicAtomicInteger<int>::ref() [91] QJsonValueRef::toInt() const [116] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#11}::operator()() const
  [17] QBasicAtomicInteger<int>::deref() [8] QScopedPointer<QObjectData, QScopedPointerDeleter<QObjectData> >::operator->() const [117] Ui_Welcome::setupUi(QMainWindow*)::{lambda()#1}::operator()() const
  [67] Game::Game()           [29] QStaticStringData<10>::data_ptr() const [118] Ui_GameView::setupUi(QDialog*)::{lambda()#2}::operator()() const
  [68] QSet<int>::QSet()      [48] QStaticStringData<11>::data_ptr() const [119] Ui_GameView::setupUi(QDialog*)::{lambda()#3}::operator()() const
  [69] User::GetUserLevel(QString, QString) [28] QStaticStringData<12>::data_ptr() const [120] Ui_GameView::setupUi(QDialog*)::{lambda()#1}::operator()() const
  [70] User::User()           [92] QStaticStringData<13>::data_ptr() const [121] Ui_Game2::setupUi(QDialog*)::{lambda()#2}::operator()() const
  [71] Game2::qt_static_metacall(QObject*, QMetaObject::Call, int, void**) [93] QStaticStringData<14>::data_ptr() const [122] Ui_Game2::setupUi(QDialog*)::{lambda()#12}::operator()() const
  [72] Game2::on_backButton_clicked() [30] QStaticStringData<15>::data_ptr() const [123] Ui_Game2::setupUi(QDialog*)::{lambda()#3}::operator()() const
  [73] Game2::Game2(QWidget*, User*) [39] QStaticStringData<16>::data_ptr() const [124] Ui_Game2::setupUi(QDialog*)::{lambda()#4}::operator()() const
  [74] Game2::~Game2()        [94] QStaticStringData<17>::data_ptr() const [125] Ui_Game2::setupUi(QDialog*)::{lambda()#5}::operator()() const
  [75] QHash<int, QHashDummyValue>::QHash() [49] QStaticStringData<5>::data_ptr() const [126] Ui_Game2::setupUi(QDialog*)::{lambda()#6}::operator()() const
  [76] QHash<int, QHashDummyValue>::~QHash() [40] QStaticStringData<7>::data_ptr() const [127] Ui_Game2::setupUi(QDialog*)::{lambda()#7}::operator()() const
  [44] QRect::QRect(int, int, int, int) [41] QStaticStringData<8>::data_ptr() const [128] Ui_Game2::setupUi(QDialog*)::{lambda()#8}::operator()() const
  [34] QSize::QSize(int, int) [95] QStaticStringData<9>::data_ptr() const [129] Ui_Game2::setupUi(QDialog*)::{lambda()#9}::operator()() const
  [77] QFlags<QMediaPlayer::Flag>::QFlags(int QFlags<QMediaPlayer::Flag>::Private::*) [10] QBasicAtomicInteger<int>::load() const [130] Ui_Game2::setupUi(QDialog*)::{lambda()#10}::operator()() const
  [26] QFlags<Qt::WindowType>::QFlags(int QFlags<Qt::WindowType>::Private::*) [50] QRect::width() const [131] Ui_Game2::setupUi(QDialog*)::{lambda()#11}::operator()() const
  [21] QFlags<Qt::AlignmentFlag>::QFlags(int QFlags<Qt::AlignmentFlag>::Private::*) [51] QRect::height() const [132] Ui_Game2::setupUi(QDialog*)::{lambda()#1}::operator()() const
  [35] QFlags<Qt::AlignmentFlag>::QFlags(Qt::AlignmentFlag) [42] QString::isEmpty() const
